course,reviews,tokens,sentiment_scores,label,entropy_values
hi-five-clinical,Very enjoyable and easy to follow course. This course is a nice complement to my daily work. Thank you.,['nice'],[0.47916666666666663],4,[0.8273744775003173]
hi-five-clinical,"Good content from a high level. Would like to see more information from the clinicians point of view. For example, what are they doing in the system as a pa",['good'],[0.5648148148148148],4,[0.7557472208646809]
home-care,"It was good, but I would be happy to see more videos.","['good', 'happy']","[0.5648148148148148, 0.5625]",3,"[0.7557472208646809, 0.7578784625383954]"
home-care,Loved it,['loved'],[0.575],5,[0.746234301365481]
home-care,"This is by far one of the best courses I've done at Coursera. It served the purpose I had in mind, as a practical review of many basic human services process and proceedures. I recommend it for both the induction to and review of these fundmentals.",['best'],[0.48451162790697677],5,[0.8233232038953151]
how-to-teach-us,Actually I like the videos. The school is so dynamic! I love it!Just not that systematic. The structure of this course is kind of loose.,['systematic'],[0.46875],3,[0.8351164948421137]
how-to-teach-us,Thoroughly enjoyed this course and feel it has improved me as a teacher. Assignment criteria could be clearer. Excellent compliment to the blended learning course.,"['enjoyed', 'criterion']","[0.425, 1.0]",4,"[0.8654698974285927, 0.0]"
how-to-teach-us,"There is a choice in assignments, you can do them either written or video. However the evaluation highly favors videos and it is not possible to pass te course without doing them. Course staff do not respond to this issue... Not very motivating...",['either'],[0.5],2,[0.8112781244591328]
how-to-teach-us,"Transformational for educators, this course helps frame the discussion around how students learn best and prompt some real thinking about how we can make education something that truly works for our kids.",['frame'],[0.48451162790697677],5,[0.8233232038953151]
hypothesis-testing-confidence-intervals,Anyone who want to understand the topic of confidence interval & Hypothesis Testing this COURSE IS MUST. Topics are explained in simple manner & with hands on exercise in Excel we can grasp topics thoroughly. Thank you so much for Rice University for such a wonderful course on CI & Hypothesis. Special thanks to Prod. Sharad & his team for coming with wonderful.simple yet effective course.,['exercise'],[0.75],5,[0.5435644431995964]
hypothesis-testing-confidence-intervals,"An excellent course. Useful for researchers in other disciplines as well, such as social scientists, clinicians etc. The concepts were presented very clearly, and the exercises allow one to gauge one's understanding of the concepts and how to use Excel for those statistical studies.","['excellent', 'useful']","[1.0, 1.0]",5,"[0.0, 0.0]"
hypothesis-testing-confidence-intervals,Very Nice course. Easy to understand and practice.,['nice'],[0.47916666666666663],5,[0.8273744775003173]
increase-reach,Very knowledgeable and insightful discussions.,['insightful'],[0.625],4,[0.6962122601251458]
increase-reach,Inappropriate rating was done for me.,['inappropriate'],[-0.5625],3,[0.7578784625383954]
increase-reach,Good course.,['good'],[0.5648148148148148],5,[0.7557472208646809]
indigenous-canada,"This course is absolutely phenomenal. I learned a great deal about a wide range of topics, such as the diversity of indigenous groups in Canada, the history of colonisation and its ongoing negative impacts on indigenous communities, and the struggles currently faced by indigenous communities and individuals.I would recommend this course to anyone. I want to thank the course creators for sharing their knowledge and insight concerning these important topics.","['absolutely', 'diversity']","[0.5, -0.4895833333333333]",5,"[0.8112781244591328, 0.8194292532161829]"
indigenous-canada,"I loved that this course offered WRITTEN and VIDEO lessons. I find it difficult to learn by just watching a video. By doing some of the learning by reading and re-reading, I absorbed more.Quizes are also another modality that works well. Quick to do, easy to score, inexpensive to administer, both teacher and learner can assess student learning very quickly.I wish all Coursera programs included more than one methodology for learning. Video is fine, but it isn't the best for everyone, and it isn't the only way to teach things. Many Coursera program rely too heavily on video as their only teaching tool. There are something like 12 or 14 modalities for teaching students. Thank you for using more than one way. I especially liked your reading materials.","['loved', 'video', 'easy']","[0.575, -0.6875, 0.48451162790697677]",5,"[0.746234301365481, 0.6252624052234231, 0.8233232038953151]"
indigenous-canada,Excellent course! Ideal for anyone wanting a broad introduction and historiography of the people(s) indigenous to Canada.,['excellent'],[1.0],5,[0.0]
indigenous-canada,Thank you to all our SUPERB PROFESSORS.This class is so very unique & so moving.Just fell in love with our FIRST NATION.,['thank'],[0.875],5,[0.3372900666170139]
information-security-data,Awesome course to have breadth of CyberSecurity Space.,['awesome'],[0.75],5,[0.5435644431995964]
information-security-data,"One of the Best Courses I've ever learned. The video's are crisp and full-fledged. Learned something new almost everyday. Thankyou Coursera and UOL. :) Looking forward to learn more on Information Security, Cyber Security and Digital Forensics.",['best'],[0.48451162790697677],5,[0.8233232038953151]
information-security-data,I consider myself as a beginner in Information Security area and this course helped me a lot to understand some of the basics of this field. Now i have a more clear idea on what i want to do and where i want to focus on. This course was really helpful to me and I would really like to thank you for the opportunity given. Wish you the best,"['course', 'really']","[0.5, 0.48451162790697677]",5,"[0.8112781244591328, 0.8233232038953151]"
information-security-data,"I really enjoyed this course. Good overview of Information Security. Week 4 (Security Managment: policies, procedures, standards, etc.) was the most difficult for me, as I like the technical bit more. All in all, an enjoyable course.","['enjoyed', 'good', 'security']","[0.425, 0.5648148148148148, -0.6875]",5,"[0.8654698974285927, 0.7557472208646809, 0.6252624052234231]"
interaction-design-capstone,"This course is a must for all who want to be designers. It takes you through all the design process. Although the course work recommends keeping aside 4 hours per week, I would suggest keeping 20 hours/ week. It can get strenuous, but it is totally worth it.",['hour'],[0.5],5,[0.8112781244591328]
interaction-design-capstone,"Amazing journey in interaction design.Find your self discovering ideas for doing things that you did not expect.Start small, grow, and get amazed where your ideas can lead you to.Very good course!",['grow'],[0.5648148148148148],5,[0.7557472208646809]
interaction-design-capstone,"Very tough course, mostly because of the amount of work expected. Learnt a lot but it wasn't fun and the course material needs work in my opinion.",['tough'],[-0.4375],3,[0.8571484374283715]
interaction-design-capstone,I feel like 8 weeks was too short and the project was too rushed. But overall of good value.,['rushed'],[0.5648148148148148],4,[0.7557472208646809]
interaction-design-capstone,"More effort we put in, more we get... Awesome course!",['awesome'],[0.75],5,[0.5435644431995964]
interaction-design-capstone,"A great course all in all. Some of the instructions for projects have not directly translated out of the classroom so could do with a review, but overall I really enjoyed it and I did learn lots!Thanks, Scott.",['review'],[0.425],4,[0.8654698974285927]
interaction-design-capstone,Confusing assignment instructions were frustrating. The lack of response to questions was disappointing and stressful. I took the HCI course in 2014 that was precursor to this certificate program and it had a better flow and more organized.,"['question', 'disappointing', 'course']","[-0.5, -0.625, 0.5291800000000001]",2,"[0.8112781244591328, 0.6962122601251458, 0.787323583326851]"
interaction-design-capstone,Thank you very much Prof. Scott Klemmer and other professors for your detailed and patient teaching and all the classmates for helping me during the process of study on Interaction Design in the past year. I've learnt a lot and I've made many friends! Glad to have been part of this study group! I'll keep learning here!,['year'],[-0.5555555555555555],5,[0.7642045065086205]
interaction-design-capstone,"If your goal is to just get a certificate to put on your resume, this specialization will check the box. The assignments are poorly thought out, overly rigid for requiring very specific methods and mediums, and the peer review system is kind of a joke. If you're sincerely interested in learning IXD and creating a high quality portfolio piece, this course is moderately helpful toward that end, but you'll need to supplement it with lots of outside reading and in person coursework to really get where you want to be. If you're weighing whether to attend an in-person course or program or go with this specialization to save some $, just know that you'll get what you pay for.","['box', 'method']","[-0.6875, 0.46875]",2,"[0.6252624052234231, 0.8351164948421137]"
interaction-design-capstone,"Never before have I had to create so many fake accounts, nor write so many long and laborious manuscripts to be able to complete the assignments. There were also so many problems with this last and final Capstone project - delay in start date, plague of technical issues from Coursera, lack of support from teaching staff (and Coursera) when issues were experienced, and instructions that were not clear enough at times. I'm very much glad to be done, and congratulations to all of you who made it through this last and arduous process. Job well done!",['experienced'],[-0.5],2,[0.8112781244591328]
interaction-design-capstone,"A nice roadmap to design a product. I'll recommend to anyone who wants to learn User Experience Design, HCI or IxD.","['nice', 'design']","[0.47916666666666663, -0.5555555555555555]",5,"[0.8273744775003173, 0.7642045065086205]"
interaction-design-capstone,"Quite disappointed, I thought we'd have something more structured or at least different from the previous courses.The content is here and good, but I was expecting reviews from pro U.X and not student like the previous courses.The good upgrade though is that we have clear examples of submission before we send ours.","['structured', 'previous']","[0.5648148148148148, 0.5648148148148148]",3,"[0.7557472208646809, 0.7557472208646809]"
interest-rate-models,"Content wise this course is excellent, quant finance enthusiasts would love this course. Truth be told this is an insanely difficult MOOC to pass/complete, not because its hard, lets face it, the contents are very advanced and its assumed that students would have background in advanced finance, but the problem lies in the fact that the professor does not explain the topics well enough. The professor might be excellent in this field but simply can't explain well enough, he is mostly reading his notes/slides with a few drawings. Second problem is the notations used in the course is extremely confusing, it makes maths look scary. This could have been a the best MOOC on Coursera but the professor's explanation is simply not upto the mark.","['excellent', 'told', 'problem', 'reading', 'notesslides']","[1.0, -0.6875, 1.0, -0.75, 0.48451162790697677]",3,"[0.0, 0.6252624052234231, 0.0, 0.5435644431995964, 0.8233232038953151]"
interest-rate-models,"Solid contents, also required solid graduate level mathematics. The instructor may consider providing more details in some of the derivations. It is a bit difficult to follow during some lectures.",['consider'],[-0.6875],4,[0.6252624052234231]
interest-rate-models,"Finally finished! It's quite difficult, but really learned a lot! Thank you!",['finished'],[-0.6875],5,[0.6252624052234231]
interest-rate-models,"This is a seriously challenging class, requiring some good preparation, but it is worth every minute. The course staff members are very helpful. The problems are challenging and they are well worth doing. Good luck!","['requiring', 'challenging']","[0.5648148148148148, 0.5648148148148148]",5,"[0.7557472208646809, 0.7557472208646809]"
internet-of-things-dragonboard,"Very good course, it has a decent mix of theory and practice to dive into the board's specifics.",['good'],[0.5648148148148148],5,[0.7557472208646809]
internet-of-things-dragonboard,Instructor has lack of knowledge. They are not subject matter expert and they tried to deliver their best.,['tried'],[0.48451162790697677],3,[0.8233232038953151]
internet-of-things-dragonboard,"Great content, the guys although young, nailed the subject. Hope the next course is as good as this.",['hope'],[0.5648148148148148],5,[0.7557472208646809]
internet-of-things-dragonboard,many outdated instructionsinexperienced tutors who almost never explain why things are done in a certain way,['many'],[-0.75],1,[0.5435644431995964]
internet-of-things-dragonboard,"Very, I mean ... very good project!",['good'],[0.5648148148148148],5,[0.7557472208646809]
internet-of-things-dragonboard,"The video lectures are not very polished, and I think it would have been better to have a few longer videos than so many short ones.",['think'],[0.5291800000000001],2,[0.787323583326851]
internet-of-things-sensing-actuation,Its an awesome course and really teaches some cool stuff!,['awesome'],[0.75],4,[0.5435644431995964]
internet-of-things-sensing-actuation,Great and Excellent thoughts and course material.,['excellent'],[1.0],5,[0.0]
internet-of-things-sensing-actuation,Good hands on course. The self built amplifier circuit feels like a hack but works around the voltage level issues adequately without the mezzanine board which was not available at the time the course was prepared.,['good'],[0.5648148148148148],4,[0.7557472208646809]
internet-of-things-sensing-actuation,Headed downhill. Lessons are starting to feel like not enough time was put into preperation... or like this course was assigned as a project to some students so the professor could make a dollar (like textbooks). One of the instructors even said at one point they didn't have enough time. What does that even mean in an online course. You could be fixing it right now and improving the course. This whole thing is being handled like a college course and that is crazy. On-line courses can undergo continual improvement. The college course paradigm is dying because we can do it better now. Fail.,"['said', 'course']","[0.5, 0.5291800000000001]",2,"[0.8112781244591328, 0.787323583326851]"
internet-of-things-sensing-actuation,Thank you for this course. I enjoyed it and learnt a lot.,['course'],[0.425],4,[0.8654698974285927]
investment-strategies-portfolio-analysis,"The subject matter for this course is very, very interesting! The professor does a nice job of layering the complexity from basic concepts to more advanced concepts. However, this is where the ""good news"" ends. The course is full of all sorts of calculation errors on the graded quizes","['professor', 'basic']","[0.47916666666666663, 0.5648148148148148]",1,"[0.8273744775003173, 0.7557472208646809]"
investment-strategies-portfolio-analysis,"Interesting course material, but there were way too many mistakes in the exercise files. I felt we reached a low point when the only way to pass the assignments was to figure out what the instructor did wrong in the assignments, recreate those problems in my files, and then answer the questions ""correctly"" with the incorrect data. Really bad.","['way', 'assignment', 'problem']","[-0.5673076923076923, -0.6875, -0.5955882352941176]",2,"[0.7534393408598374, 0.6252624052234231, 0.7263179821168531]"
investment-strategies-portfolio-analysis,"Excellent presentation on investment strategies and portfolio analysis, Thanks you! Noted a few issues with the quiz and spreadsheet presented which had some errors.",['excellent'],[1.0],4,[0.0]
iot-architecture,"Good, broad introduction to serious embedded systems. It covers quite advanced topics, definitely not for beginners. Not that it is hard but to fully understand requires it previous knowledge and good studying skills.The course definitely needs work. Mostly it is a 5-10 min video about the topic and then a bunch of links to webpages, scientific articles, books, wiki entries, etc. that you need to read. Then a short quiz with rather specific questions about the readings. Many times it is not clear in the links what you should be looking for (sometimes its just a link to a home page) so the quiz is hard. The course needs work to make it more engaging and interactive.I specially liked the last module about battery powered devices. It could be very useful as a course on its own. I think many people would like to learn about this topic.","['good', 'understand']","[0.5648148148148148, 0.5648148148148148]",4,"[0.7557472208646809, 0.7557472208646809]"
iot-architecture,Very good introductory course into the field of embedded systems. I would recommend this course to anyone who is willing to step into the field of IoT. The course offers a wealth of resources for individual study in a very systematic manner.,['good'],[0.5648148148148148],5,[0.7557472208646809]
iot-architecture,"Video lectures are really bored, bad presented and almost useless. Most (if not all) of the useful content is presented in sections called web tours which are collections of websites were one can find information about the specific topic of a lesson. But many of the websites are bad organized, difficult to read/navigate or simply outdated. The course should be called Web Resources About IoT. I forced myself to keep going for two weeks/modules before I decided to buy a good book and take a more specific course like the one about Real-Time Systems","['bored', 'presented', 'web', 'collection', 'information', 'difficult']","[-0.5955882352941176, -0.5, -0.5955882352941176, -0.6875, -0.75, 0.5648148148148148]",2,"[0.7263179821168531, 0.8112781244591328, 0.7263179821168531, 0.6252624052234231, 0.5435644431995964, 0.7557472208646809]"
iot-architecture,"Just garbage. This course and its twin ""Introduction to Smart IoT Devices"" are an expression of imposture at high level. Fortunately, the other courses in EIT Digital series are very interesting.",['imposture'],[0.5],1,[0.8112781244591328]
iot-devices,Its a Difficult one. I think less of reading work and more video lectures should be included.,['difficult'],[-0.6875],3,[0.6252624052234231]
iot-devices,The course curriculum is good but the last two quizzes were not properly organized. The content of the final quizz refers a while bunch of diagrams with no indexing .,['curriculum'],[0.5648148148148148],4,[0.7557472208646809]
iot-devices,Very good content. Very good introduction to advanced topics in embedded systems. I believe this is the first session and the course definitely needs some work to make it more interactive and engaging. Much of it is simply links to articles and then a quiz on what you read. Anyways I recommend it to anyone interested in embedded systems.,"['good', 'good']","[0.5648148148148148, 0.5648148148148148]",4,"[0.7557472208646809, 0.7557472208646809]"
iot-devices,"The course is thorough and well-explained, but the tests' questions and answers are absurdly badly-designed so they become very difficult.","['thorough', 'absurdly']","[0.8125, -0.6875]",3,"[0.4488644887230294, 0.6252624052234231]"
iot-devices,"May be my english is too bad, but i found this course too difficult to understand, especially pick all the right answers in a list.","['english', 'course']","[-0.5955882352941176, -0.6875]",3,"[0.7263179821168531, 0.6252624052234231]"
iot-software-architecture,Very good course and material. Can be downloaded and read again .,['good'],[0.5648148148148148],4,[0.7557472208646809]
iot-software-architecture,Good course,['good'],[0.5648148148148148],5,[0.7557472208646809]
iot-software-architecture,Nice course. Good points discussed.,"['nice', 'good']","[0.47916666666666663, 0.5648148148148148]",5,"[0.8273744775003173, 0.7557472208646809]"
iot-software-architecture,Good : It is a very concise course with each week session providing references to books for learning more in depth. Overall I am very satisfied and glad to take this course.Improvements: A lot of information squeezed into short videos. Students would benefit more if there are a bit more videos covering all topics in depth not just refer them to chapters in a book. Some questions are little bit ambiguous. I think reading the book along with this course is very important to understand clearly and apply it at work.,['good'],[0.5648148148148148],4,[0.7557472208646809]
iot-software-architecture,In terms of Theory for General Software Architecture this Course is a good refresher for a person who is working with Software Architecture already.The Course could have more focused on IoT specific scenarios compared to Generic Software Architecture. What i recommend is to change the course title and have a separate one for IoT specific matters.If the presenters can provide more practical examples that will help remember how and where we can apply these scenarios.Overall this course content is good and interesting to watch.,"['software', 'recommend']","[0.5648148148148148, 0.5648148148148148]",4,"[0.7557472208646809, 0.7557472208646809]"
iot-software-architecture,"I do not remember having been in a course where concepts were so easily applicable. In addition, it clarified me so many technical questions about the techniques I used in my day-to-day and helped me to define a new approach to my career, now focusing to the Internet of things",['easily'],[0.5],5,[0.8112781244591328]
iot-software-architecture,Excellent course as an introduction and overview of generic software architecture concepts. It would be great to get more in depth information about IOT specific patterns and technologies from the architecture trade-off perspective.,['excellent'],[1.0],4,[0.0]
iot-software-architecture,"Good, but not so deeply good","['good', 'deeply']","[0.5648148148148148, 0.5648148148148148]",4,"[0.7557472208646809, 0.7557472208646809]"
iot-software-architecture,"The course presents lots of concepts and papers, but it doesn't really seems applicable in reality.It felt too ""fluffy"" and subjective to me.",['paper'],[0.5],1,[0.8112781244591328]
korean-economy,"Excellent overview of Korea's rapid rise after the Korean War, very in depth & easy to comprehend.",['excellent'],[1.0],5,[0.0]
korean-economy,"Probably a 4.5 from me. It's a good overview of the (South) Korean economy after WW II. It doesn't require any real economics background, so no diagrams or in depth economic discussion. I feel like I got what I wanted out of it. It probably adds up to 3 hours of video with some short quizzes throughout and short answer at the end.",['probably'],[0.5648148148148148],5,[0.7557472208646809]
korean-economy,Though my educational background is not economics but I have taken this course out of my interest about Korea and made the right choice. I have enjoyed the course very much and learned a lot.,['right'],[0.425],4,[0.8654698974285927]
korean-economy,Really good course for understanding Korean Economic development,['good'],[0.5648148148148148],5,[0.7557472208646809]
korean-economy,A great and inspirational success story of a fund receiving country to a fund giver country. I strongly recommend this course for every student of developing countries. It worth to complete this course and learn how South Korea changed positively.,['inspirational'],[0.625],5,[0.6962122601251458]
korean-economy,I like it a lot. I wish though that this website was better flowing with the lectures. I have to refresh multiple times to make sure the video is where it should be...idk how to explain it.,['website'],[0.5291800000000001],4,[0.787323583326851]
korean-economy,"Lovely course! For me, a brazilian student, it is very good study another country that was as poor as my country and become a great economy.Lovely teacher and staff!","['lovely', 'brazilian']","[0.4583333333333333, 0.5648148148148148]",5,"[0.8426578772022391, 0.7557472208646809]"
korean-economy,Thank you for offering this wonderful introductory course to understand Korea and Asia economy. I hope there will be an advanced course after this course.,['offering'],[0.75],4,[0.5435644431995964]
korean-economy,I loved this course! It was really interesting to know how South Korea rose up from its ashes.,['loved'],[0.575],5,[0.746234301365481]
making-architecture,Good introduction for someone who has zero knowledge on architecture,['good'],[0.5648148148148148],4,[0.7557472208646809]
making-architecture,Doing a project like an architect... it was a good experience,['project'],[0.5648148148148148],5,[0.7557472208646809]
making-architecture,"a very good course, it helped me to evaluate my thinking in a creative way.",['good'],[0.5648148148148148],5,[0.7557472208646809]
making-architecture,Really enjoyed the videos; I felt I learnt a lot and I enjoyed the presentation. Many thanks.,"['enjoyed', 'lot']","[0.425, 0.425]",5,"[0.8654698974285927, 0.8654698974285927]"
making-architecture,"Very interesting and fun course that gets you hands on from day 1 building a project, reviewing the work of your fellow participants and incorporating their feedback into your own design. Well thought out, professionally presented with great videos (and intro tune!) that convey main concepts with ease. I learned a few things and enjoyed myself in the process, so I would recommend it!",['great'],[0.425],5,[0.8654698974285927]
making-architecture,Very inteeractive course with a lot of good tips and some good basic in design,"['lot', 'tip']","[0.5648148148148148, 0.5648148148148148]",5,"[0.7557472208646809, 0.7557472208646809]"
making-architecture,I lack for architecture so much and this course was a good opportunity for me hope more arch courses,"['course', 'good']","[0.5648148148148148, 0.5]",5,"[0.7557472208646809, 0.8112781244591328]"
managing-organization,"Great course, highly reccomend it!",['highly'],[0.5],5,[0.8112781244591328]
managing-organization,"I'm not going to recommend this course strongly. I learned from it, not denying that. The reading materials were great. There are critical organization issues to learn. But there are two things I don't like. First, the assignment is not well designed. Article reflection is a convenient way to give an assignment but sometimes off the topics in the course notes. Other courses have along assignments but they are much better designed. Second, the instructor threw a lot of terminologies with much explanations. I don't think people would ever remember or use them correctly. Why bother using them?",['assignment'],[0.5291800000000001],3,[0.787323583326851]
managing-organization,Good course I enjoy it,"['good', 'enjoy']","[0.5648148148148148, 0.425]",4,"[0.7557472208646809, 0.8654698974285927]"
managing-organization,The course lacks coherence which comes as a big disappointment as it follows two excellent modules by Greg Northcraft.,['excellent'],[1.0],3,[0.0]
managing-organization,"Excellent, this is one the best Specializations in Coursera platform. My congratulations to Professor Huseyin Leblebici, University of Illinois at Urbana-Champaign and Coursera. Definitively, you are making a better world for the future generations","['excellent', 'best', 'congratulation']","[1.0, 0.48451162790697677, 0.5291800000000001]",5,"[0.0, 0.8233232038953151, 0.787323583326851]"
managing-organization,A very practical course. Worthy of enrollment by every business manager. Great course by a superb Professor.,"['worthy', 'great']","[0.6875, 0.875]",5,"[0.6252624052234231, 0.3372900666170139]"
managing-organization,Great course! Very insightful!,['insightful'],[0.625],4,[0.6962122601251458]
managing-organization,"weather its an act of self-interests or not, I don't really care. fact is after viewing few videos into the starting point where the legit content should appear, I decided to stop; it is a waste of my time.he is either not teaching and providing the real solutions or he doesn't really know much; full of trash talk in generality, negativity on points of view, and outdated methodology that is not practical in the 21st century.I have proof to my review.","['really', 'full']","[-0.4375, -0.75]",1,"[0.8571484374283715, 0.5435644431995964]"
mandarin-chinese-2,"really nice course, good explanations and easy to follow","['nice', 'good']","[0.47916666666666663, 0.5648148148148148]",4,"[0.8273744775003173, 0.7557472208646809]"
market-power,This was very help of everything i need to know about managing and dealing with different kinds of real world problems.,['dealing'],[0.46875],5,[0.8351164948421137]
market-power,good course,['good'],[0.5648148148148148],5,[0.7557472208646809]
market-power,"Excellent course. Examples given are very well explained, the professor is pretty clear and has a nice approach when talking. An excelent course for people interested in Microeconomics, although you might need at least an Economics Introductory Course to get the hang of it.","['excellent', 'clear']","[1.0, 0.47916666666666663]",5,"[0.0, 0.8273744775003173]"
market-power,Its really Good.,['good'],[0.5648148148148148],4,[0.7557472208646809]
market-power,"good explanations, easy to understand",['good'],[0.5648148148148148],4,[0.7557472208646809]
material-informatics,"This is a great starter course for materials informatics. It covers a good amount of topics and uses a nice case study to reinforce digital representation of data, spatial correlations, principal component analysis, and regression. I really liked the examples of pyMKS. My only suggestions is it would have been nice to have more hands-ons use of pyMKS and sci-kit learn. This could have been accomplished through a course project or homeworks.","['informatics', 'good', 'correlation']","[0.5648148148148148, 0.47916666666666663, 0.47916666666666663]",4,"[0.7557472208646809, 0.8273744775003173, 0.8273744775003173]"
material-informatics,very beneficial,['beneficial'],[0.625],5,[0.6962122601251458]
mcs-ds-applicant,this course is including machine learning and analytics. It is practically very beneficial and worth learning.,['machine'],[0.625],5,[0.6962122601251458]
mcs-ds-applicant,Good Morningiam very happy to read you and thanks alot for your Agree this is my first time life imeet this Also ifind it great this is abig dream fro me since x years agoBest Regardslahcene,"['good', 'morningiam']","[0.5648148148148148, 0.5625]",5,"[0.7557472208646809, 0.7578784625383954]"
mcs-ds-applicant,Very good program to get an excellent Master degree in Data Science and Machine learning field,"['good', 'get']","[0.5648148148148148, 1.0]",5,"[0.7557472208646809, 0.0]"
meaningful-marketing-insights,well explained. It would be more good if an entirely new worksheet is given for work at the end of course,['good'],[0.5648148148148148],4,[0.7557472208646809]
meaningful-marketing-insights,Excellent course! Very hands on with right level of theory and application. Prof. Schweidel is obviously an expert in this field.,"['excellent', 'application']","[1.0, 0.5]",5,"[0.0, 0.8112781244591328]"
meaningful-marketing-insights,Some notions introduced too fast and with little explanations. Overall very interesting and applicable.,['interesting'],[0.5],4,[0.8112781244591328]
meaningful-marketing-insights,Good learning experience,['good'],[0.5648148148148148],4,[0.7557472208646809]
meaningful-marketing-insights,"content is great and direct to the point. But 2 disappointing factors could have been avoided to make this course perfect1- sound is almost in one ear which can make you feel dizzy if you are using headset.2- instructor is reading everything like a robot. Very fast , no passion or whatsoever.I guess 3 stars is fair enough.",['disappointing'],[-0.5],3,[0.8112781244591328]
meaningful-marketing-insights,The content is extremely valuable and was delivered in a very good way fully engaging the learners!One thing I would improve in future is the time assessment for the assignments and reading - some took me way longer than suggested and others way shorter. In addition it would be nice to have the workload distributed eavenly along the weeks not pushing the most timeconsuming assignments to the last stage.,"['good', 'longer']","[0.5648148148148148, 0.47916666666666663]",4,"[0.7557472208646809, 0.8273744775003173]"
mindshift,"This is more easy course than previous one from Barbara. I think it is better to take this course before the ""Learning How To Learn"" course. Five stars! Barbara and Terrence thank you very much!",['think'],[0.5291800000000001],5,[0.787323583326851]
mindshift,"Thank you Barbara, Terrence and their team for this excellent course! Wonderful mooc experience!","['thank', 'terrence']","[1.0, 0.75]",5,"[0.0, 0.5435644431995964]"
mindshift,Larger perspective gained for my life and career from this course. Highly recommended.,['career'],[0.5],5,[0.8112781244591328]
mindshift,"It is an amazing science based course (explained in a way that anyone can get it) about your mind and how you can make changes in your life through learning. It has very practical advice about many aspects that help you understand how your mind works and how to use it to better your life, no matter what you have experienced before. Thank you very much, again (for this course and for ‘Learning How to Learn’).",['help'],[0.5291800000000001],5,[0.787323583326851]
mindshift,"Best MOOC of self development. Often we never discussed topics like how to change field specially when we grow older, reason is, proof less myth spreaded in the society about learning new things at old age. This MOOC debunked such myth and also give insightful coverage of different aspect of mindshift. If you are reading this review I would personally recommend to take this MOOC if you want mindshift.","['best', 'less']","[0.48451162790697677, 0.625]",5,"[0.8233232038953151, 0.6962122601251458]"
mindshift,"Excellent course, as those that Barbara Oakley has us accustomed to.",['excellent'],[1.0],5,[0.0]
mindshift,Fun and positive way to learn about learning. Provides an optimistic view on creating the change you desire no matter what age.,['optimistic'],[0.4375],5,[0.8571484374283715]
mindshift,Very nice ideas and suggestions to think about and work upon.,['nice'],[0.47916666666666663],4,[0.8273744775003173]
mindshift,Barbara and her team are amazing. I can relate so much to many examples given in this course from how we can feel when learning something new to how we can refrain a stressful feeling to keep going with a positive learning experience. I highly recommend this course to gain confidence in our abilities and keep our brains fresh to learn how to learn new skills.,"['learning', 'keep']","[-0.625, 0.5]",5,"[0.6962122601251458, 0.8112781244591328]"
mindshift,I'd like to say thanks to all that helped make this MOOC - it feels good to hear change is possible for anyone at any time.,['make'],[0.5648148148148148],5,[0.7557472208646809]
mindshift,This course has been a good refresher of Learning How to Learn and has helped me clear my mind about how I can inculcate those habits and take the momentum forward. I recommend it to anyone who is looking to be a lifetime learner,['good'],[0.5648148148148148],5,[0.7557472208646809]
mindshift,"Mindshift as a course was ""easy"", and ""helpful"". What i have learnt from the course can be applied to my life to make it slightly better. There is a wealth of exercises in self-help today on the internet and from books. It doesn't hurt to do this course, its well put, and you learn new things(sometimes). What you gain from this course is ultimately dependent on how much you are able to exercise the points of this course. Given the small amount of time you are investing in completing the course (it is a very low requirement course and you can finish it in 2 days if you want to, although that is not recommended), i would suggest you take it, since the investment pays off depending on how new you are to the material and how much you are able to put it to use.","['slightly', 'selfhelp']","[0.5291800000000001, -0.4642857142857143]",4,"[0.787323583326851, 0.8383729377099396]"
mindshift,Very Good Course for start-up College students.,['good'],[0.5648148148148148],5,[0.7557472208646809]
mindshift,I really enjoyed this course! I have learned new skills and important new mindsets to take into future MOOCs. Thank you!,['enjoyed'],[0.425],5,[0.8654698974285927]
mindshift,Loved the way the material was presented.,['loved'],[0.575],5,[0.746234301365481]
mindshift,"Thank you, Dr. Barbara Oakley, for the great course. The content is presented in an efficient and concise way, but also very pleasant and funny. Through different learning techniques (movement, association, jokes) my attention was always engaged and the content persisted.",['presented'],[0.625],5,[0.6962122601251458]
mindshift,This is an important course for your own personal development. Personal and professional challenges have to be dealt with effectively and rationally . Take this course and enjoy new ideas and techniques for developing yourself.,"['challenge', 'take']","[0.4375, 0.425]",4,"[0.8571484374283715, 0.8654698974285927]"
mindshift,Course with excellent insights.,['excellent'],[1.0],5,[0.0]
mindshift,A nice review of Learning How to Learn. This is called mastery learning.,['nice'],[0.47916666666666663],5,[0.8273744775003173]
mindshift,Good course.,['good'],[0.5648148148148148],4,[0.7557472208646809]
mindshift,Excellent material beautifully structured and delivered. 5 min videos easy to grasp.,['excellent'],[1.0],5,[0.0]
mindshift,very important and good course for life,['good'],[0.5648148148148148],5,[0.7557472208646809]
mindware,"It's an amazing course designed to help us think better in the world we live in. I'd recommend it to everyone as a basis to start evaluating your own ways of thinking, finding the flaws and creating new ways and healthier habits when making decisions.It's fully worth the time. Thank you for such quality content.","['think', 'flaw']","[0.5291800000000001, 0.5625]",5,"[0.787323583326851, 0.7578784625383954]"
