course,reviews,tokens,sentiment_scores,label,entropy_values,fuzzy_rating
"D&V ENGINEERING Sturdy Set top Box Stand,DVD,DTH,Telephone, WiFi Modems Stand for Home Steel Wall Shelf (Wide Shelf) Iron Wall Shelf??????(Number of Shelves - 1, Black)",pretty good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),perfect product!,['perfect'],[0.375],5,[0.8960382325345574],3.3506129189009157
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),good quality product,"['good', 'quality']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),useless product,['useless'],[-0.5],1,[0.8112781244591328],2.722609866868543
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),terrible product,['terrible'],[-0.625],1,[0.6962122601251458],2.6061539349632334
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),good choice,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),good choice,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),good quality product,"['good', 'quality']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),highly recommended,['highly'],[0.5],5,[0.8112781244591328],3.43909036103874
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),pretty good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),highly recommended,['highly'],[0.5],5,[0.8112781244591328],3.43909036103874
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),simply awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),pretty good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),really nice,"['really', 'nice']","[0.375, 0.47916666666666663]",4,"[0.8960382325345574, 0.8273744775003173]",3.3889780385108934
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),nice product,['nice'],[0.47916666666666663],4,[0.8273744775003173],3.4249496498800855
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),unsatisfactory,['unsatisfactory'],[-0.5],1,[0.8112781244591328],2.722609866868543
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),nice product,['nice'],[0.47916666666666663],4,[0.8273744775003173],3.4249496498800855
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),really nice,"['really', 'nice']","[0.375, 0.47916666666666663]",4,"[0.8960382325345574, 0.8273744775003173]",3.3889780385108934
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top Box +home theater??????(Black),awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"BLUECHIP BL60SmartTV3.1Amp TV Voltage Stabilizer for LED TV/Smart TV Up to 60+ Inches + Set Top Box + home theater , With 3 Years Warranty??????(Gold)",good quality product,"['good', 'quality']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
"BLUECHIP BL60SmartTV3.1Amp TV Voltage Stabilizer for LED TV/Smart TV Up to 60+ Inches + Set Top Box + home theater , With 3 Years Warranty??????(Gold)",wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
"BLUECHIP BL60SmartTV3.1Amp TV Voltage Stabilizer for LED TV/Smart TV Up to 60+ Inches + Set Top Box + home theater , With 3 Years Warranty??????(Gold)",decent product,['decent'],[0.39285714285714285],3,[0.885612871398971],3.3638383674576975
"BLUECHIP BL60SmartTV3.1Amp TV Voltage Stabilizer for LED TV/Smart TV Up to 60+ Inches + Set Top Box + home theater , With 3 Years Warranty??????(Gold)",best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
"BLUECHIP BL60SmartTV3.1Amp TV Voltage Stabilizer for LED TV/Smart TV Up to 60+ Inches + Set Top Box + home theater , With 3 Years Warranty??????(Gold)",good choice,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
"BLUECHIP BL60SmartTV3.1Amp TV Voltage Stabilizer for LED TV/Smart TV Up to 60+ Inches + Set Top Box + home theater , With 3 Years Warranty??????(Gold)",brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),really nice,"['really', 'nice']","[0.375, 0.47916666666666663]",4,"[0.8960382325345574, 0.8273744775003173]",3.3889780385108934
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),nice,['nice'],[0.47916666666666663],3,[0.8273744775003173],3.4249496498800855
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),slightly disappointed,['disappointed'],[-0.375],2,[0.8960382325345574],2.800555887516668
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),classy product,['classy'],[0.375],5,[0.8960382325345574],3.3506129189009157
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),really nice,"['really', 'nice']","[0.375, 0.47916666666666663]",4,"[0.8960382325345574, 0.8273744775003173]",3.3889780385108934
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),highly recommended,['highly'],[0.5],5,[0.8112781244591328],3.43909036103874
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),classy product,['classy'],[0.375],5,[0.8960382325345574],3.3506129189009157
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),pretty good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),could be way better,['better'],[0.5291800000000001],2,[0.787323583326851],3.4567103598400135
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),perfect product!,['perfect'],[0.375],5,[0.8960382325345574],3.3506129189009157
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),useless product,['useless'],[-0.5],1,[0.8112781244591328],2.722609866868543
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),highly recommended,['highly'],[0.5],5,[0.8112781244591328],3.43909036103874
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),highly recommended,['highly'],[0.5],5,[0.8112781244591328],3.43909036103874
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),good quality product,"['good', 'quality']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),classy product,['classy'],[0.375],5,[0.8960382325345574],3.3506129189009157
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),utterly disappointed,"['utterly', 'disappointed']","[0.5, -0.375]",1,"[0.8112781244591328, 0.8960382325345574]",3.0822370291264503
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),simply awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),wonderful,['wonderful'],[0.75],4,[0.5435644431995964],3.6754123807731456
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),really nice,"['really', 'nice']","[0.375, 0.47916666666666663]",4,"[0.8960382325345574, 0.8273744775003173]",3.3889780385108934
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),classy product,['classy'],[0.375],5,[0.8960382325345574],3.3506129189009157
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),useless product,['useless'],[-0.5],1,[0.8112781244591328],2.722609866868543
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),simply awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),nice product,['nice'],[0.47916666666666663],4,[0.8273744775003173],3.4249496498800855
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),classy product,['classy'],[0.375],5,[0.8960382325345574],3.3506129189009157
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),good quality product,"['good', 'quality']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),not good,['good'],[0.5648148148148148],2,[0.7557472208646809],3.480658752923455
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),really nice,"['really', 'nice']","[0.375, 0.47916666666666663]",4,"[0.8960382325345574, 0.8273744775003173]",3.3889780385108934
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),decent product,['decent'],[0.39285714285714285],3,[0.885612871398971],3.3638383674576975
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),terrible product,['terrible'],[-0.625],1,[0.6962122601251458],2.6061539349632334
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),horrible,['horrible'],[-0.625],1,[0.6962122601251458],2.6061539349632334
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),really nice,"['really', 'nice']","[0.375, 0.47916666666666663]",4,"[0.8960382325345574, 0.8273744775003173]",3.3889780385108934
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),terrible product,['terrible'],[-0.625],1,[0.6962122601251458],2.6061539349632334
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),decent product,['decent'],[0.39285714285714285],3,[0.885612871398971],3.3638383674576975
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),good choice,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller??????(Black),horrible,['horrible'],[-0.625],1,[0.6962122601251458],2.6061539349632334
"SQUARO ONLINE STORE Unbreakable Setup Box stand/WiFi Router/DTH Telephone/Mobile Shelf/Holder Acrylic Wall Shelf??????(Number of Shelves - 1, White, Black)",perfect product!,['perfect'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SQUARO ONLINE STORE Unbreakable Setup Box stand/WiFi Router/DTH Telephone/Mobile Shelf/Holder Acrylic Wall Shelf??????(Number of Shelves - 1, White, Black)",best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
"SQUARO ONLINE STORE Unbreakable Setup Box stand/WiFi Router/DTH Telephone/Mobile Shelf/Holder Acrylic Wall Shelf??????(Number of Shelves - 1, White, Black)",very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
"SQUARO ONLINE STORE Unbreakable Setup Box stand/WiFi Router/DTH Telephone/Mobile Shelf/Holder Acrylic Wall Shelf??????(Number of Shelves - 1, White, Black)",highly recommended,['highly'],[0.5],5,[0.8112781244591328],3.43909036103874
"SQUARO ONLINE STORE Unbreakable Setup Box stand/WiFi Router/DTH Telephone/Mobile Shelf/Holder Acrylic Wall Shelf??????(Number of Shelves - 1, White, Black)",nice product,['nice'],[0.47916666666666663],4,[0.8273744775003173],3.4249496498800855
"SQUARO ONLINE STORE Unbreakable Setup Box stand/WiFi Router/DTH Telephone/Mobile Shelf/Holder Acrylic Wall Shelf??????(Number of Shelves - 1, White, Black)",highly recommended,['highly'],[0.5],5,[0.8112781244591328],3.43909036103874
"Tata Sky (Works with all TV) Tatasky set top box, Tatasky SD set top box, Tatasky HD set top box, Tatasky DTH Setup box Remote Controller??????(Black)",awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"Tata Sky (Works with all TV) Tatasky set top box, Tatasky SD set top box, Tatasky HD set top box, Tatasky DTH Setup box Remote Controller??????(Black)",brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
"Tata Sky (Works with all TV) Tatasky set top box, Tatasky SD set top box, Tatasky HD set top box, Tatasky DTH Setup box Remote Controller??????(Black)",awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"Tata Sky (Works with all TV) Tatasky set top box, Tatasky SD set top box, Tatasky HD set top box, Tatasky DTH Setup box Remote Controller??????(Black)",perfect product!,['perfect'],[0.375],5,[0.8960382325345574],3.3506129189009157
"Tata Sky (Works with all TV) Tatasky set top box, Tatasky SD set top box, Tatasky HD set top box, Tatasky DTH Setup box Remote Controller??????(Black)",useless product,['useless'],[-0.5],1,[0.8112781244591328],2.722609866868543
"Tata Sky (Works with all TV) Tatasky set top box, Tatasky SD set top box, Tatasky HD set top box, Tatasky DTH Setup box Remote Controller??????(Black)",nice product,['nice'],[0.47916666666666663],4,[0.8273744775003173],3.4249496498800855
"SQUARO ONLINE STORE Unbreakable Setup Box stand/WiFi Router/DTH Telephone/Mobile Shelf/Holder Acrylic Wall Shelf??????(Number of Shelves - 1, Black)",perfect product!,['perfect'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SQUARO ONLINE STORE Unbreakable Setup Box stand/WiFi Router/DTH Telephone/Mobile Shelf/Holder Acrylic Wall Shelf??????(Number of Shelves - 1, Black)",best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
"SQUARO ONLINE STORE Unbreakable Setup Box stand/WiFi Router/DTH Telephone/Mobile Shelf/Holder Acrylic Wall Shelf??????(Number of Shelves - 1, Black)",very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
"SQUARO ONLINE STORE Unbreakable Setup Box stand/WiFi Router/DTH Telephone/Mobile Shelf/Holder Acrylic Wall Shelf??????(Number of Shelves - 1, Black)",highly recommended,['highly'],[0.5],5,[0.8112781244591328],3.43909036103874
"SQUARO ONLINE STORE Unbreakable Setup Box stand/WiFi Router/DTH Telephone/Mobile Shelf/Holder Acrylic Wall Shelf??????(Number of Shelves - 1, Black)",nice product,['nice'],[0.47916666666666663],4,[0.8273744775003173],3.4249496498800855
"SQUARO ONLINE STORE Unbreakable Setup Box stand/WiFi Router/DTH Telephone/Mobile Shelf/Holder Acrylic Wall Shelf??????(Number of Shelves - 1, Black)",highly recommended,['highly'],[0.5],5,[0.8112781244591328],3.43909036103874
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",simply awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",simply awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",classy product,['classy'],[0.375],5,[0.8960382325345574],3.3506129189009157
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",perfect product!,['perfect'],[0.375],5,[0.8960382325345574],3.3506129189009157
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",good quality product,"['good', 'quality']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",utterly disappointed,"['utterly', 'disappointed']","[0.5, -0.375]",1,"[0.8112781244591328, 0.8960382325345574]",3.0822370291264503
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",not good,['good'],[0.5648148148148148],2,[0.7557472208646809],3.480658752923455
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",classy product,['classy'],[0.375],5,[0.8960382325345574],3.3506129189009157
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",really nice,"['really', 'nice']","[0.375, 0.47916666666666663]",4,"[0.8960382325345574, 0.8273744775003173]",3.3889780385108934
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",wonderful,['wonderful'],[0.75],4,[0.5435644431995964],3.6754123807731456
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",wonderful,['wonderful'],[0.75],4,[0.5435644431995964],3.6754123807731456
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",perfect product!,['perfect'],[0.375],5,[0.8960382325345574],3.3506129189009157
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",good,['good'],[0.5648148148148148],3,[0.7557472208646809],3.480658752923455
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",wonderful,['wonderful'],[0.75],4,[0.5435644431995964],3.6754123807731456
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",useless product,['useless'],[-0.5],1,[0.8112781244591328],2.722609866868543
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",horrible,['horrible'],[-0.625],1,[0.6962122601251458],2.6061539349632334
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",very poor,['poor'],[-0.4107142857142857],1,[0.874643448443139],2.7814905834659567
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??????(1.8 L, White, Blue)",slightly disappointed,['disappointed'],[-0.375],2,[0.8960382325345574],2.800555887516668
